Month-Year,Pivot Field Names,Pivot Field Values
01-Jun-21,Exports: Latvia,7.1
01-Jun-21,Exports: Lebanon,1.8
01-Jun-21,Exports: Liberia,356.9
01-Jun-21,Exports: Libyan Arab Jamahiriya,1.5
01-Jun-21,Exports: Lithuania,1.6
01-Jun-21,Exports: Luxembourg,6.3
01-Jun-21,Exports: Macau SAR (China),19.7
01-Jun-21,Exports: Madagascar,1.1
01-Jun-21,Exports: Malaysia,3811
01-Jun-21,Exports: Maldives Rep of,22.1
01-Jun-21,Exports: Malta,131.1
01-Jun-21,Exports: Marshall Islands,387.2
01-Jun-21,Exports: Mauritius,42.5
01-Jun-21,Exports: Mexico,160.1
01-Jun-21,Exports: Mongolian Peo Rep,10.9
01-Jun-21,Exports: Morocco,14.9
01-Jun-21,Exports: Mozambique,1.3
01-Jun-21,Exports: Myanmar,363.2
01-Jun-21,Exports: Nepal,11.6
01-Jun-21,Exports: Netherlands Antilles,0.5
01-Jun-21,Exports: Netherlands,1033.6
01-Jun-21,Exports: New Caledonia,7.7
01-Jun-21,Exports: New Zealand,236
01-Jun-21,Exports: Nigeria,36.4
01-Jun-21,Exports: Northern Mariana Islands,1.1
01-Jun-21,Exports: Norway,32.8
01-Jun-21,Exports: Oman,31.4
01-Jun-21,Exports: Other Countries of Africa,20.3
01-Jun-21,Exports: Other Countries of America,17.3
01-Jun-21,Exports: Other Countries of Asia,26
01-Jun-21,Exports: Other Countries of Europe,29.3
01-Jun-21,Exports: Other Countries of Oceania,11.8
01-Jun-21,Exports: Pakistan,112.6
01-Jun-21,Exports: Panama,434
01-Jun-21,Exports: Papua New Guinea,70.9
01-Jun-21,Exports: Paraguay,0.4
01-Jun-21,Exports: Peru,7.3
01-Jun-21,Exports: Philippines,981.1
01-Jun-21,Exports: Poland,43.9
01-Jun-21,Exports: Portugal,46.5
01-Jun-21,Exports: Puerto Rico,202
01-Jun-21,Exports: Qatar,91.3
01-Jun-21,Exports: Reunion,1.1
01-Jun-21,Exports: Romania,8.6
01-Jun-21,Exports: Russia,55.4
01-Jun-21,Exports: Saint Vincent and the Grenadines,0.5
01-Jun-21,Exports: Samoa,3.9
01-Jun-21,Exports: Saudi Arabia,95.4
01-Jun-21,Exports: Seychelles,2.7
01-Jun-21,Exports: Slovak Republic,23
01-Jun-21,Exports: Slovenia,1.7
01-Jun-21,Exports: Solomon Islands,6.3
01-Jun-21,Exports: South Africa,59.6
01-Jun-21,Exports: South Korea,2429.5
01-Jun-21,Exports: Spain,32.9
01-Jun-21,Exports: Sri Lanka,82.3
01-Jun-21,Exports: Sudan,0.1
01-Jun-21,Exports: Sweden,14.9
01-Jun-21,Exports: Switzerland,366.4
01-Jun-21,Exports: Syrian Arab Rep,0
01-Jun-21,Exports: Taiwan,2374.9
01-Jun-21,Exports: Tanzania,5.7
01-Jun-21,Exports: Thailand,1782.4
01-Jun-21,Exports: Trinidad & Tobago,0.6
01-Jun-21,Exports: Tunisia,5.2
01-Jun-21,Exports: Turkey,74.2
01-Jun-21,Exports: USA,4191.5
01-Jun-21,Exports: Ukraine,1.9
01-Jun-21,Exports: United Arab Emirates,431.5
01-Jun-21,Exports: United Kingdom,355.1
01-Jun-21,Exports: Uruguay,1
01-Jun-21,Exports: Vanuatu,2.1
01-Jun-21,Exports: Venezuela,0.1
01-Jun-21,Exports: Vietnam,1741.8
01-Jun-21,Exports: Yemen,1.1
01-Jun-21,Exports: Zambia,0.3
01-Jun-21,Exports: Zimbabwe,0.6
01-Jul-21,Exports: Afghanistan,0.7
01-Jul-21,Exports: Algeria,3.3
01-Jul-21,Exports: Angola,8.6
01-Jul-21,Exports: Antigua and Barbuda,6.3
01-Jul-21,Exports: Argentina,15.4
01-Jul-21,Exports: Australia,1444.3
01-Jul-21,Exports: Austria,25.7
01-Jul-21,Exports: Bahamas,91.8
01-Jul-21,Exports: Bahrain,14.6
01-Jul-21,Exports: Bangladesh,347.4
01-Jul-21,Exports: Belarus,0.1
01-Jul-21,Exports: Belgium,760.9
01-Jul-21,Exports: Benin,0.6
01-Jul-21,Exports: Bermuda,4.4
01-Jul-21,Exports: Brazil,172.4
01-Jul-21,Exports: Brunei,68.7
01-Jul-21,Exports: Bulgaria,2.5
01-Jul-21,Exports: Cambodia,423
01-Jul-21,Exports: Cameroon,2.1
01-Jul-21,Exports: Canada,70.5
01-Jul-21,Exports: Chile,8.3
01-Jul-21,Exports: China,7991.9
01-Jul-21,Exports: Christmas Islands,0.1
01-Jul-21,Exports: Colombia,9.6
01-Jul-21,Exports: Comoros,0.2
01-Jul-21,Exports: Costa Rica,25.1
01-Jul-21,Exports: Cote D'ivoire,1.8
01-Jul-21,Exports: Croatia,9.2
01-Jul-21,Exports: Cuba,0
01-Jul-21,Exports: Cyprus,45.8
01-Jul-21,"Exports: Czech, Republic",80.1
01-Jul-21,Exports: Denmark,179.5
01-Jul-21,Exports: Djibouti,2.5
01-Jul-21,Exports: Dominican Rep,2.4
01-Jul-21,Exports: Ecuador,8.5
01-Jul-21,Exports: Egypt,18.6
01-Jul-21,Exports: El Salvador,0.7
01-Jul-21,Exports: Estonia,1.2
01-Jul-21,Exports: Eswatini,0
01-Jul-21,Exports: Ethiopia,2.6
01-Jul-21,Exports: Fiji,22.3
01-Jul-21,Exports: Finland,16.9
01-Jul-21,Exports: France,411.9
01-Jul-21,Exports: French Polynesia,20.7
01-Jul-21,Exports: Gabon,3
01-Jul-21,Exports: Germany,754.1
01-Jul-21,Exports: Ghana,4.2
01-Jul-21,Exports: Greece,93.2
01-Jul-21,Exports: Guam,33.3
01-Jul-21,Exports: Guatemala,1.3
01-Jul-21,Exports: Guinea,11.6
01-Jul-21,Exports: Guyana,5.3
01-Jul-21,Exports: Honduras,0.3
01-Jul-21,Exports: Hong Kong SAR (China),6494.7
01-Jul-21,Exports: Hungary,45.7
01-Jul-21,Exports: India,1274.7
01-Jul-21,Exports: Indonesia,2919.4
01-Jul-21,Exports: Iran,1.8
01-Jul-21,Exports: Ireland,25.8
01-Jul-21,Exports: Israel,77.4
01-Jul-21,Exports: Italy,110.5
01-Jul-21,Exports: Jamaica,2.1
01-Jul-21,Exports: Japan,2207.9
01-Jul-21,Exports: Jordan,9.1
01-Jul-21,Exports: Kazakhstan,1.1
01-Jul-21,Exports: Kenya,8.5
01-Jul-21,Exports: Kuwait,9.5
01-Jul-21,Exports: Lao Peo Dem Rep,3.1
01-Jul-21,Exports: Latvia,5.3
01-Jul-21,Exports: Lebanon,1.5
01-Jul-21,Exports: Liberia,389.3
01-Jul-21,Exports: Libyan Arab Jamahiriya,3
01-Jul-21,Exports: Lithuania,2.4
01-Jul-21,Exports: Luxembourg,8.9
01-Jul-21,Exports: Macau SAR (China),24
01-Jul-21,Exports: Madagascar,1
01-Jul-21,Exports: Malaysia,4044.9
01-Jul-21,Exports: Maldives Rep of,19.3
01-Jul-21,Exports: Malta,150.9
01-Jul-21,Exports: Marshall Islands,406.3
01-Jul-21,Exports: Mauritius,3
01-Jul-21,Exports: Mexico,209.9
01-Jul-21,Exports: Mongolian Peo Rep,16.6
01-Jul-21,Exports: Morocco,16.2
01-Jul-21,Exports: Mozambique,2.1
01-Jul-21,Exports: Myanmar,346.8
01-Jul-21,Exports: Nepal,17.6
01-Jul-21,Exports: Netherlands Antilles,1.9
01-Jul-21,Exports: Netherlands,1008.2
01-Jul-21,Exports: New Caledonia,17.9
01-Jul-21,Exports: New Zealand,340.7
01-Jul-21,Exports: Nigeria,13.2
01-Jul-21,Exports: Northern Mariana Islands,2
01-Jul-21,Exports: Norway,45.2
01-Jul-21,Exports: Oman,11.3
01-Jul-21,Exports: Other Countries of Africa,22.2
01-Jul-21,Exports: Other Countries of America,18.8
01-Jul-21,Exports: Other Countries of Asia,23.6
01-Jul-21,Exports: Other Countries of Europe,29.2
01-Jul-21,Exports: Other Countries of Oceania,12.8
01-Jul-21,Exports: Pakistan,134.2
01-Jul-21,Exports: Panama,534.3
01-Jul-21,Exports: Papua New Guinea,34.6
01-Jul-21,Exports: Paraguay,0.7
01-Jul-21,Exports: Peru,8.9
01-Jul-21,Exports: Philippines,965.2
01-Jul-21,Exports: Poland,45.1
01-Jul-21,Exports: Portugal,47.1
01-Jul-21,Exports: Puerto Rico,153.9
01-Jul-21,Exports: Qatar,72.6
01-Jul-21,Exports: Reunion,1.1
01-Jul-21,Exports: Romania,7
01-Jul-21,Exports: Russia,52.6
01-Jul-21,Exports: Saint Vincent and the Grenadines,1
01-Jul-21,Exports: Samoa,0.1
01-Jul-21,Exports: Saudi Arabia,76.2
01-Jul-21,Exports: Seychelles,1.5
01-Jul-21,Exports: Slovak Republic,8.6
01-Jul-21,Exports: Slovenia,3.4
01-Jul-21,Exports: Solomon Islands,3.6
01-Jul-21,Exports: South Africa,64.1
01-Jul-21,Exports: South Korea,2203.5
01-Jul-21,Exports: Spain,45.2
01-Jul-21,Exports: Sri Lanka,77.3
01-Jul-21,Exports: Sudan,0.5
01-Jul-21,Exports: Sweden,11.9
01-Jul-21,Exports: Switzerland,724.8
01-Jul-21,Exports: Syrian Arab Rep,0.2
01-Jul-21,Exports: Taiwan,2677.1
01-Jul-21,Exports: Tanzania,9.5
01-Jul-21,Exports: Thailand,1710.3
01-Jul-21,Exports: Trinidad & Tobago,0.6
01-Jul-21,Exports: Tunisia,4.6
01-Jul-21,Exports: Turkey,81.4
01-Jul-21,Exports: USA,3923.6
01-Jul-21,Exports: Ukraine,3.4
01-Jul-21,Exports: United Arab Emirates,345.7
01-Jul-21,Exports: United Kingdom,498.2
01-Jul-21,Exports: Uruguay,1.7
01-Jul-21,Exports: Vanuatu,2.2
01-Jul-21,Exports: Venezuela,0.2
01-Jul-21,Exports: Vietnam,1648.7
01-Jul-21,Exports: Yemen,0.6
01-Jul-21,Exports: Zambia,0.7
01-Jul-21,Exports: Zimbabwe,0
01-Aug-21,Exports: Afghanistan,0.4
01-Aug-21,Exports: Algeria,2.5
01-Aug-21,Exports: Angola,6.9
01-Aug-21,Exports: Antigua and Barbuda,4.6
01-Aug-21,Exports: Argentina,30.8
01-Aug-21,Exports: Australia,1659.4
01-Aug-21,Exports: Austria,51
01-Aug-21,Exports: Bahamas,100.9
01-Aug-21,Exports: Bahrain,78.1
01-Aug-21,Exports: Bangladesh,357.4
01-Aug-21,Exports: Belarus,0.1
01-Aug-21,Exports: Belgium,334.7
01-Aug-21,Exports: Benin,0.4
01-Aug-21,Exports: Bermuda,11.2
01-Aug-21,Exports: Brazil,222.8
01-Aug-21,Exports: Brunei,74.4
01-Aug-21,Exports: Bulgaria,5
01-Aug-21,Exports: Cambodia,238.7
01-Aug-21,Exports: Cameroon,1.8
01-Aug-21,Exports: Canada,65
01-Aug-21,Exports: Chile,7.4
01-Aug-21,Exports: China,8135
01-Aug-21,Exports: Christmas Islands,0
01-Aug-21,Exports: Colombia,14.8
01-Aug-21,Exports: Comoros,0.5
01-Aug-21,Exports: Costa Rica,20.8
01-Aug-21,Exports: Cote D'ivoire,3.4
01-Aug-21,Exports: Croatia,3.1
01-Aug-21,Exports: Cuba,0
01-Aug-21,Exports: Cyprus,54.5
01-Aug-21,"Exports: Czech, Republic",54.8
01-Aug-21,Exports: Denmark,27.1
01-Aug-21,Exports: Djibouti,2.3
01-Aug-21,Exports: Dominican Rep,1.1
01-Aug-21,Exports: Ecuador,4.7
01-Aug-21,Exports: Egypt,38.5
01-Aug-21,Exports: El Salvador,7.1
01-Aug-21,Exports: Estonia,4.8
01-Aug-21,Exports: Eswatini,0
01-Aug-21,Exports: Ethiopia,2
01-Aug-21,Exports: Fiji,31.3
01-Aug-21,Exports: Finland,15.9
01-Aug-21,Exports: France,310
01-Aug-21,Exports: French Polynesia,2.6
01-Aug-21,Exports: Gabon,2.8
01-Aug-21,Exports: Germany,798.1
01-Aug-21,Exports: Ghana,9.3
01-Aug-21,Exports: Greece,92.5
01-Aug-21,Exports: Guam,45
01-Aug-21,Exports: Guatemala,27.4
01-Aug-21,Exports: Guinea,0.8
01-Aug-21,Exports: Guyana,6.8
01-Aug-21,Exports: Honduras,0.4
01-Aug-21,Exports: Hong Kong SAR (China),7169.8
01-Aug-21,Exports: Hungary,62.5
01-Aug-21,Exports: India,1376.7
01-Aug-21,Exports: Indonesia,3084.5
01-Aug-21,Exports: Iran,1.6
01-Aug-21,Exports: Ireland,26.7
01-Aug-21,Exports: Israel,115.1
01-Aug-21,Exports: Italy,76.8
01-Aug-21,Exports: Jamaica,1.4
01-Aug-21,Exports: Japan,2156.6
01-Aug-21,Exports: Jordan,4.2
01-Aug-21,Exports: Kazakhstan,1.8
01-Aug-21,Exports: Kenya,12.5
01-Aug-21,Exports: Kuwait,16.2
01-Aug-21,Exports: Lao Peo Dem Rep,3.7
01-Aug-21,Exports: Latvia,3.8
01-Aug-21,Exports: Lebanon,1.7
01-Aug-21,Exports: Liberia,368.8
01-Aug-21,Exports: Libyan Arab Jamahiriya,1.2
01-Aug-21,Exports: Lithuania,74.9
01-Aug-21,Exports: Luxembourg,20.7
01-Aug-21,Exports: Macau SAR (China),42
01-Aug-21,Exports: Madagascar,1.1
01-Aug-21,Exports: Malaysia,4623.5
01-Aug-21,Exports: Maldives Rep of,22.8
01-Aug-21,Exports: Malta,183.9
01-Aug-21,Exports: Marshall Islands,396
01-Aug-21,Exports: Mauritius,13.2
01-Aug-21,Exports: Mexico,233.4
01-Aug-21,Exports: Mongolian Peo Rep,11.5
01-Aug-21,Exports: Morocco,21.4
01-Aug-21,Exports: Mozambique,1.2
01-Aug-21,Exports: Myanmar,188.7
01-Aug-21,Exports: Nepal,30.3
01-Aug-21,Exports: Netherlands Antilles,0.3
01-Aug-21,Exports: Netherlands,1127
01-Aug-21,Exports: New Caledonia,42.6
01-Aug-21,Exports: New Zealand,256.2
01-Aug-21,Exports: Nigeria,14.8
01-Aug-21,Exports: Northern Mariana Islands,0.2
01-Aug-21,Exports: Norway,52.4
01-Aug-21,Exports: Oman,11.6
01-Aug-21,Exports: Other Countries of Africa,11.5
01-Aug-21,Exports: Other Countries of America,23.2
01-Aug-21,Exports: Other Countries of Asia,23.7
01-Aug-21,Exports: Other Countries of Europe,27
01-Aug-21,Exports: Other Countries of Oceania,11.6
01-Aug-21,Exports: Pakistan,188.1
01-Aug-21,Exports: Panama,451.6
01-Aug-21,Exports: Papua New Guinea,67
01-Aug-21,Exports: Paraguay,0.4
01-Aug-21,Exports: Peru,11.2
01-Aug-21,Exports: Philippines,1005.8
01-Aug-21,Exports: Poland,49.2
01-Aug-21,Exports: Portugal,61.3
01-Aug-21,Exports: Puerto Rico,61.7
01-Aug-21,Exports: Qatar,72.1
01-Aug-21,Exports: Reunion,1.2
01-Aug-21,Exports: Romania,9.4
01-Aug-21,Exports: Russia,37.8
01-Aug-21,Exports: Saint Vincent and the Grenadines,0.6
01-Aug-21,Exports: Samoa,14.1
01-Aug-21,Exports: Saudi Arabia,185.7
01-Aug-21,Exports: Seychelles,1.7
01-Aug-21,Exports: Slovak Republic,16
01-Aug-21,Exports: Slovenia,1.8
01-Aug-21,Exports: Solomon Islands,8
01-Aug-21,Exports: South Africa,37.1
01-Aug-21,Exports: South Korea,2213.4
01-Aug-21,Exports: Spain,148.6
01-Aug-21,Exports: Sri Lanka,161
01-Aug-21,Exports: Sudan,0.8
01-Aug-21,Exports: Sweden,16.9
01-Aug-21,Exports: Switzerland,319.6
01-Aug-21,Exports: Syrian Arab Rep,0.5
01-Aug-21,Exports: Taiwan,2978.9
01-Aug-21,Exports: Tanzania,8.3
01-Aug-21,Exports: Thailand,1907.1
01-Aug-21,Exports: Trinidad & Tobago,0.6
01-Aug-21,Exports: Tunisia,1.6
01-Aug-21,Exports: Turkey,77
01-Aug-21,Exports: USA,4240.8
01-Aug-21,Exports: Ukraine,1.9
01-Aug-21,Exports: United Arab Emirates,367.6
01-Aug-21,Exports: United Kingdom,628.3
01-Aug-21,Exports: Uruguay,0.9
01-Aug-21,Exports: Vanuatu,5.3
01-Aug-21,Exports: Venezuela,0
01-Aug-21,Exports: Vietnam,1742.4
01-Aug-21,Exports: Yemen,1.5
01-Aug-21,Exports: Zambia,0.1
01-Aug-21,Exports: Zimbabwe,0.2
01-Sep-21,Exports: Afghanistan,0.3
01-Sep-21,Exports: Algeria,3.1
01-Sep-21,Exports: Angola,6.6
01-Sep-21,Exports: Antigua and Barbuda,8.6
01-Sep-21,Exports: Argentina,14.1
01-Sep-21,Exports: Australia,1587.4
01-Sep-21,Exports: Austria,36
01-Sep-21,Exports: Bahamas,101.3
01-Sep-21,Exports: Bahrain,7.8
01-Sep-21,Exports: Bangladesh,538.9
01-Sep-21,Exports: Belarus,0.1
01-Sep-21,Exports: Belgium,450.2
01-Sep-21,Exports: Benin,0.1
01-Sep-21,Exports: Bermuda,2.2
01-Sep-21,Exports: Brazil,237.4
01-Sep-21,Exports: Brunei,99.6
01-Sep-21,Exports: Bulgaria,4.5
01-Sep-21,Exports: Cambodia,363.1
01-Sep-21,Exports: Cameroon,1.6
01-Sep-21,Exports: Canada,102.2
01-Sep-21,Exports: Chile,8.6
01-Sep-21,Exports: China,8785.1
01-Sep-21,Exports: Christmas Islands,0
01-Sep-21,Exports: Colombia,8.4
01-Sep-21,Exports: Comoros,0.5
01-Sep-21,Exports: Costa Rica,19.1
01-Sep-21,Exports: Cote D'ivoire,2.1
01-Sep-21,Exports: Croatia,2.3
01-Sep-21,Exports: Cuba,0
01-Sep-21,Exports: Cyprus,46.1
01-Sep-21,"Exports: Czech, Republic",61.7
01-Sep-21,Exports: Denmark,30.3
01-Sep-21,Exports: Djibouti,1.3
01-Sep-21,Exports: Dominican Rep,0.8
01-Sep-21,Exports: Ecuador,4.7
01-Sep-21,Exports: Egypt,29.2
01-Sep-21,Exports: El Salvador,14.2
01-Sep-21,Exports: Estonia,2.4
01-Sep-21,Exports: Eswatini,0
01-Sep-21,Exports: Ethiopia,3.2
01-Sep-21,Exports: Fiji,30.1
01-Sep-21,Exports: Finland,15.5
01-Sep-21,Exports: France,391.5
01-Sep-21,Exports: French Polynesia,7.2
01-Sep-21,Exports: Gabon,2.1
01-Sep-21,Exports: Germany,800.2
01-Sep-21,Exports: Ghana,6.2
01-Sep-21,Exports: Greece,104.4
01-Sep-21,Exports: Guam,75.3
01-Sep-21,Exports: Guatemala,23.9
01-Sep-21,Exports: Guinea,1.1
01-Sep-21,Exports: Guyana,4.6
01-Sep-21,Exports: Honduras,0.2
01-Sep-21,Exports: Hong Kong SAR (China),7015
01-Sep-21,Exports: Hungary,62.8
01-Sep-21,Exports: India,1610.2
01-Sep-21,Exports: Indonesia,2962.9
01-Sep-21,Exports: Iran,1.9
01-Sep-21,Exports: Ireland,32.2
01-Sep-21,Exports: Israel,86.3
01-Sep-21,Exports: Italy,92.9
01-Sep-21,Exports: Jamaica,0.8
01-Sep-21,Exports: Japan,2144.3
01-Sep-21,Exports: Jordan,5.3
01-Sep-21,Exports: Kazakhstan,2.3
01-Sep-21,Exports: Kenya,10.1
01-Sep-21,Exports: Kuwait,21.6
01-Sep-21,Exports: Lao Peo Dem Rep,3.2
01-Sep-21,Exports: Latvia,1.7
01-Sep-21,Exports: Lebanon,1.6
01-Sep-21,Exports: Liberia,360.9
01-Sep-21,Exports: Libyan Arab Jamahiriya,2
01-Sep-21,Exports: Lithuania,1.8
01-Sep-21,Exports: Luxembourg,10.6
01-Sep-21,Exports: Macau SAR (China),29.6
01-Sep-21,Exports: Madagascar,0.7
01-Sep-21,Exports: Malaysia,4852.1
01-Sep-21,Exports: Maldives Rep of,20.2
01-Sep-21,Exports: Malta,143.9
01-Sep-21,Exports: Marshall Islands,405.4
01-Sep-21,Exports: Mauritius,4.6
01-Sep-21,Exports: Mexico,218.6
01-Sep-21,Exports: Mongolian Peo Rep,10.5
01-Sep-21,Exports: Morocco,20.8
01-Sep-21,Exports: Mozambique,2.8
01-Sep-21,Exports: Myanmar,218.1
01-Sep-21,Exports: Nepal,18.9
01-Sep-21,Exports: Netherlands Antilles,1.4
01-Sep-21,Exports: Netherlands,1129.7
01-Sep-21,Exports: New Caledonia,44.4
01-Sep-21,Exports: New Zealand,220
01-Sep-21,Exports: Nigeria,15.3
01-Sep-21,Exports: Northern Mariana Islands,0.8
01-Sep-21,Exports: Norway,38.7
01-Sep-21,Exports: Oman,50.6
01-Sep-21,Exports: Other Countries of Africa,45.7
01-Sep-21,Exports: Other Countries of America,16.9
01-Sep-21,Exports: Other Countries of Asia,11.2
01-Sep-21,Exports: Other Countries of Europe,35.4
01-Sep-21,Exports: Other Countries of Oceania,10.5
01-Sep-21,Exports: Pakistan,144.5
01-Sep-21,Exports: Panama,454.9
01-Sep-21,Exports: Papua New Guinea,65.6
01-Sep-21,Exports: Paraguay,0.1
01-Sep-21,Exports: Peru,8.3
01-Sep-21,Exports: Philippines,903.6
01-Sep-21,Exports: Poland,51.4
01-Sep-21,Exports: Portugal,50.2
01-Sep-21,Exports: Puerto Rico,66.4
01-Sep-21,Exports: Qatar,85.1
01-Sep-21,Exports: Reunion,0.7
01-Sep-21,Exports: Romania,11.1
01-Sep-21,Exports: Russia,46
01-Sep-21,Exports: Saint Vincent and the Grenadines,0.7
01-Sep-21,Exports: Samoa,0.2
01-Sep-21,Exports: Saudi Arabia,159.6
01-Sep-21,Exports: Seychelles,2.9
01-Sep-21,Exports: Slovak Republic,22.5
01-Sep-21,Exports: Slovenia,3.8
01-Sep-21,Exports: Solomon Islands,8.1
01-Sep-21,Exports: South Africa,43.2
01-Sep-21,Exports: South Korea,2086.6
01-Sep-21,Exports: Spain,29.3
01-Sep-21,Exports: Sri Lanka,157.5
01-Sep-21,Exports: Sudan,1.3
01-Sep-21,Exports: Sweden,13.2
01-Sep-21,Exports: Switzerland,243.3
01-Sep-21,Exports: Syrian Arab Rep,0.1
01-Sep-21,Exports: Taiwan,2484.4
01-Sep-21,Exports: Tanzania,20.7
01-Sep-21,Exports: Thailand,1727.7
01-Sep-21,Exports: Trinidad & Tobago,0.7
01-Sep-21,Exports: Tunisia,3.6
01-Sep-21,Exports: Turkey,118.2
01-Sep-21,Exports: USA,4361.4
01-Sep-21,Exports: Ukraine,1.7
01-Sep-21,Exports: United Arab Emirates,487.9
01-Sep-21,Exports: United Kingdom,383.6
01-Sep-21,Exports: Uruguay,1.7
01-Sep-21,Exports: Vanuatu,7.1
01-Sep-21,Exports: Venezuela,1.2
01-Sep-21,Exports: Vietnam,1715.7
01-Sep-21,Exports: Yemen,1.1
01-Sep-21,Exports: Zambia,0.1
01-Sep-21,Exports: Zimbabwe,0.1
01-Oct-21,Exports: Afghanistan,0.2
01-Oct-21,Exports: Algeria,1.1
01-Oct-21,Exports: Angola,5.5
01-Oct-21,Exports: Antigua and Barbuda,6.4
01-Oct-21,Exports: Argentina,19.2
01-Oct-21,Exports: Australia,1510.3
01-Oct-21,Exports: Austria,36.8
01-Oct-21,Exports: Bahamas,88.4
01-Oct-21,Exports: Bahrain,9.8
01-Oct-21,Exports: Bangladesh,598.9
01-Oct-21,Exports: Belarus,0
01-Oct-21,Exports: Belgium,823.2
01-Oct-21,Exports: Benin,0.7
01-Oct-21,Exports: Bermuda,11.7
01-Oct-21,Exports: Brazil,189.9
01-Oct-21,Exports: Brunei,69.8
01-Oct-21,Exports: Bulgaria,3.7
01-Oct-21,Exports: Cambodia,721.9
01-Oct-21,Exports: Cameroon,2.4
01-Oct-21,Exports: Canada,162.6
01-Oct-21,Exports: Chile,9.5
01-Oct-21,Exports: China,8461.5
01-Oct-21,Exports: Christmas Islands,0
01-Oct-21,Exports: Colombia,10
01-Oct-21,Exports: Comoros,0
01-Oct-21,Exports: Costa Rica,9.8
01-Oct-21,Exports: Cote D'ivoire,4.9
01-Oct-21,Exports: Croatia,3.1
01-Oct-21,Exports: Cuba,0
01-Oct-21,Exports: Cyprus,55.9
01-Oct-21,"Exports: Czech, Republic",50.1
01-Oct-21,Exports: Denmark,22.5
01-Oct-21,Exports: Djibouti,0.8
01-Oct-21,Exports: Dominican Rep,3.4
01-Oct-21,Exports: Ecuador,7.3
01-Oct-21,Exports: Egypt,35.5
01-Oct-21,Exports: El Salvador,0.7
01-Oct-21,Exports: Estonia,2.2
01-Oct-21,Exports: Eswatini,0.1
01-Oct-21,Exports: Ethiopia,2.4
01-Oct-21,Exports: Fiji,40.4
01-Oct-21,Exports: Finland,47.6
01-Oct-21,Exports: France,445.2
01-Oct-21,Exports: French Polynesia,21.8
01-Oct-21,Exports: Gabon,6.7
01-Oct-21,Exports: Germany,915.5
01-Oct-21,Exports: Ghana,7.1
01-Oct-21,Exports: Greece,91
01-Oct-21,Exports: Guam,14.3
01-Oct-21,Exports: Guatemala,1.1
01-Oct-21,Exports: Guinea,0.9
01-Oct-21,Exports: Guyana,3.9
01-Oct-21,Exports: Honduras,0.2
01-Oct-21,Exports: Hong Kong SAR (China),6395.5
01-Oct-21,Exports: Hungary,66
01-Oct-21,Exports: India,1541.3
01-Oct-21,Exports: Indonesia,3160.4
01-Oct-21,Exports: Iran,1.4
01-Oct-21,Exports: Ireland,34.5
01-Oct-21,Exports: Israel,84.7
01-Oct-21,Exports: Italy,105.4
01-Oct-21,Exports: Jamaica,0.7
01-Oct-21,Exports: Japan,2144.3
01-Oct-21,Exports: Jordan,7.6
01-Oct-21,Exports: Kazakhstan,1.2
01-Oct-21,Exports: Kenya,14
01-Oct-21,Exports: Kuwait,13.8
01-Oct-21,Exports: Lao Peo Dem Rep,4.4
01-Oct-21,Exports: Latvia,2.5
01-Oct-21,Exports: Lebanon,1.3
01-Oct-21,Exports: Liberia,408.8
01-Oct-21,Exports: Libyan Arab Jamahiriya,1.8
01-Oct-21,Exports: Lithuania,1.3
01-Oct-21,Exports: Luxembourg,4.8
01-Oct-21,Exports: Macau SAR (China),17.3
01-Oct-21,Exports: Madagascar,1.8
01-Oct-21,Exports: Malaysia,5198.4
01-Oct-21,Exports: Maldives Rep of,21
01-Oct-21,Exports: Malta,165.8
01-Oct-21,Exports: Marshall Islands,397.7
01-Oct-21,Exports: Mauritius,6.2
01-Oct-21,Exports: Mexico,208.6
01-Oct-21,Exports: Mongolian Peo Rep,12.9
01-Oct-21,Exports: Morocco,20.2
01-Oct-21,Exports: Mozambique,26.3
01-Oct-21,Exports: Myanmar,257.5
01-Oct-21,Exports: Nepal,15.8
01-Oct-21,Exports: Netherlands Antilles,9.6
01-Oct-21,Exports: Netherlands,1162.5
01-Oct-21,Exports: New Caledonia,60.7
01-Oct-21,Exports: New Zealand,286.2
01-Oct-21,Exports: Nigeria,67.7
01-Oct-21,Exports: Northern Mariana Islands,0.5
01-Oct-21,Exports: Norway,58.3
01-Oct-21,Exports: Oman,71.1
01-Oct-21,Exports: Other Countries of Africa,51.5
01-Oct-21,Exports: Other Countries of America,17.2
01-Oct-21,Exports: Other Countries of Asia,19.7
01-Oct-21,Exports: Other Countries of Europe,33.3
01-Oct-21,Exports: Other Countries of Oceania,17.7
01-Oct-21,Exports: Pakistan,347.1
01-Oct-21,Exports: Panama,422.6
01-Oct-21,Exports: Papua New Guinea,68.2
01-Oct-21,Exports: Paraguay,0.7
01-Oct-21,Exports: Peru,7.4
01-Oct-21,Exports: Philippines,980.6
01-Oct-21,Exports: Poland,50.5
01-Oct-21,Exports: Portugal,59
01-Oct-21,Exports: Puerto Rico,58.9
01-Oct-21,Exports: Qatar,104.4
01-Oct-21,Exports: Reunion,12.2
01-Oct-21,Exports: Romania,17.4
01-Oct-21,Exports: Russia,52.5
01-Oct-21,Exports: Saint Vincent and the Grenadines,0
01-Oct-21,Exports: Samoa,4.3
01-Oct-21,Exports: Saudi Arabia,88.3
01-Oct-21,Exports: Seychelles,2.1
01-Oct-21,Exports: Slovak Republic,25.7
