Month-Year,Pivot Field Names,Pivot Field Values
01-Jun-21,Imports: South Korea,2352.8
01-Jun-21,Imports: Spain,158.6
01-Jun-21,Imports: Sri Lanka,9.4
01-Jun-21,Imports: Sudan,11.4
01-Jun-21,Imports: Sweden,185.9
01-Jun-21,Imports: Switzerland,627.5
01-Jun-21,Imports: Taiwan,5420.7
01-Jun-21,Imports: Tanzania,0.4
01-Jun-21,Imports: Thailand,1146.8
01-Jun-21,Imports: Tunisia,2.5
01-Jun-21,Imports: Turkey,127.9
01-Jun-21,Imports: USA,4418.9
01-Jun-21,Imports: Ukraine,3
01-Jun-21,Imports: United Arab Emirates,1125.2
01-Jun-21,Imports: United Kingdom,844.3
01-Jun-21,Imports: Uruguay,1.9
01-Jun-21,Imports: Vanuatu,0
01-Jun-21,Imports: Venezuela,0.2
01-Jun-21,Imports: Vietnam,493.8
01-Jun-21,Imports: Yemen,0
01-Jun-21,Imports: Zambia,2.6
01-Jun-21,Imports: Zimbabwe,0.3
01-Jul-21,Imports: Afghanistan,2.5
01-Jul-21,Imports: Angola,174.1
01-Jul-21,Imports: Argentina,5.2
01-Jul-21,Imports: Australia,1056.2
01-Jul-21,Imports: Austria,88.1
01-Jul-21,Imports: Bahamas,29.5
01-Jul-21,Imports: Bahrain,1.4
01-Jul-21,Imports: Bangladesh,12.1
01-Jul-21,Imports: Belarus,1.4
01-Jul-21,Imports: Belgium,183.8
01-Jul-21,Imports: Brazil,550.5
01-Jul-21,Imports: Brunei,137.3
01-Jul-21,Imports: Bulgaria,12.9
01-Jul-21,Imports: Cambodia,19.4
01-Jul-21,Imports: Cameroon,2.3
01-Jul-21,Imports: Canada,135.9
01-Jul-21,Imports: Chile,18.9
01-Jul-21,Imports: China,5526.6
01-Jul-21,Imports: Colombia,49
01-Jul-21,Imports: Comoros,0
01-Jul-21,Imports: Costa Rica,14.5
01-Jul-21,Imports: Cote D'ivoire,7.8
01-Jul-21,Imports: Croatia,2.7
01-Jul-21,Imports: Cuba,0.4
01-Jul-21,Imports: Cyprus,1.8
01-Jul-21,"Imports: Czech, Republic",82.6
01-Jul-21,Imports: Denmark,56.8
01-Jul-21,Imports: Djibouti,0
01-Jul-21,Imports: Dominican Rep,5.3
01-Jul-21,Imports: Ecuador,50.1
01-Jul-21,Imports: Egypt,73.3
01-Jul-21,Imports: El Salvador,2.8
01-Jul-21,Imports: Estonia,6.3
01-Jul-21,Imports: Eswatini,0.1
01-Jul-21,Imports: Ethiopia,0.3
01-Jul-21,Imports: Fiji,0.2
01-Jul-21,Imports: Finland,37.7
01-Jul-21,Imports: France,1279.4
01-Jul-21,Imports: French Polynesia,0.1
01-Jul-21,Imports: Gabon,0.1
01-Jul-21,Imports: Germany,1185.9
01-Jul-21,Imports: Ghana,19.5
01-Jul-21,Imports: Greece,10.5
01-Jul-21,Imports: Guam,0
01-Jul-21,Imports: Guatemala,2.1
01-Jul-21,Imports: Hong Kong SAR (China),318
01-Jul-21,Imports: Hungary,46
01-Jul-21,Imports: India,900.9
01-Jul-21,Imports: Indonesia,1601.9
01-Jul-21,Imports: Iran,0.6
01-Jul-21,Imports: Ireland,287.5
01-Jul-21,Imports: Israel,92
01-Jul-21,Imports: Italy,516.6
01-Jul-21,Imports: Jamaica,0.1
01-Jul-21,Imports: Japan,2562.8
01-Jul-21,Imports: Jordan,8.4
01-Jul-21,Imports: Kazakhstan,0
01-Jul-21,Imports: Kenya,1.8
01-Jul-21,Imports: Kuwait,3.2
01-Jul-21,Imports: Lao Peo Dem Rep,0.5
01-Jul-21,Imports: Latvia,3.6
01-Jul-21,Imports: Lebanon,0.1
01-Jul-21,Imports: Liberia,0
01-Jul-21,Imports: Lithuania,11.8
01-Jul-21,Imports: Luxembourg,3.5
01-Jul-21,Imports: Macau SAR (China),2
01-Jul-21,Imports: Madagascar,1.6
01-Jul-21,Imports: Malaysia,5830.8
01-Jul-21,Imports: Maldives Rep of,0
01-Jul-21,Imports: Malta,54.5
01-Jul-21,Imports: Mauritius,0.9
01-Jul-21,Imports: Mexico,263.1
01-Jul-21,Imports: Morocco,14.5
01-Jul-21,Imports: Mozambique,0.7
01-Jul-21,Imports: Myanmar,7.5
01-Jul-21,Imports: Nepal,0.1
01-Jul-21,Imports: Netherlands Antilles,0
01-Jul-21,Imports: Netherlands,399.4
01-Jul-21,Imports: New Zealand,67.2
01-Jul-21,Imports: Nigeria,95.6
01-Jul-21,Imports: Northern Mariana Islands,0
01-Jul-21,Imports: Norway,48.4
01-Jul-21,Imports: Oman,27.3
01-Jul-21,Imports: Other Countries of Africa,55.2
01-Jul-21,Imports: Other Countries of America,3
01-Jul-21,Imports: Other Countries of Asia,0.8
01-Jul-21,Imports: Other Countries of Europe,7.7
01-Jul-21,Imports: Other Countries of Oceania,0.7
01-Jul-21,Imports: Pakistan,8.5
01-Jul-21,Imports: Panama,0.8
01-Jul-21,Imports: Papua New Guinea,72.6
01-Jul-21,Imports: Peru,5.2
01-Jul-21,Imports: Philippines,934.4
01-Jul-21,Imports: Poland,57.7
01-Jul-21,Imports: Portugal,24
01-Jul-21,Imports: Puerto Rico,10.5
01-Jul-21,Imports: Qatar,819.1
01-Jul-21,Imports: Reunion,0
01-Jul-21,Imports: Romania,20.8
01-Jul-21,Imports: Russia,453.1
01-Jul-21,Imports: Saudi Arabia,801.3
01-Jul-21,Imports: Seychelles,0
01-Jul-21,Imports: Slovak Republic,11.3
01-Jul-21,Imports: Slovenia,6.7
01-Jul-21,Imports: Solomon Islands,0
01-Jul-21,Imports: South Africa,30.9
01-Jul-21,Imports: South Korea,2545.7
01-Jul-21,Imports: Spain,161.9
01-Jul-21,Imports: Sri Lanka,8.7
01-Jul-21,Imports: Sudan,0
01-Jul-21,Imports: Sweden,176
01-Jul-21,Imports: Switzerland,880.3
01-Jul-21,Imports: Taiwan,6094.5
01-Jul-21,Imports: Tanzania,1.1
01-Jul-21,Imports: Thailand,1225.9
01-Jul-21,Imports: Tunisia,2.2
01-Jul-21,Imports: Turkey,164.9
01-Jul-21,Imports: USA,4579.5
01-Jul-21,Imports: Ukraine,5
01-Jul-21,Imports: United Arab Emirates,1438.1
01-Jul-21,Imports: United Kingdom,793.2
01-Jul-21,Imports: Uruguay,0.8
01-Jul-21,Imports: Vanuatu,0
01-Jul-21,Imports: Venezuela,0.4
01-Jul-21,Imports: Vietnam,546.3
01-Jul-21,Imports: Yemen,1
01-Jul-21,Imports: Zambia,5.1
01-Jul-21,Imports: Zimbabwe,1.3
01-Aug-21,Imports: Afghanistan,0
01-Aug-21,Imports: Angola,109.4
01-Aug-21,Imports: Argentina,3.7
01-Aug-21,Imports: Australia,570.7
01-Aug-21,Imports: Austria,83.4
01-Aug-21,Imports: Bahamas,0
01-Aug-21,Imports: Bahrain,2
01-Aug-21,Imports: Bangladesh,17
01-Aug-21,Imports: Belarus,1.7
01-Aug-21,Imports: Belgium,98.5
01-Aug-21,Imports: Brazil,464.8
01-Aug-21,Imports: Brunei,209.2
01-Aug-21,Imports: Bulgaria,3.6
01-Aug-21,Imports: Cambodia,27
01-Aug-21,Imports: Cameroon,3.1
01-Aug-21,Imports: Canada,190.4
01-Aug-21,Imports: Chile,3.1
01-Aug-21,Imports: China,5467.8
01-Aug-21,Imports: Colombia,2.3
01-Aug-21,Imports: Comoros,0.1
01-Aug-21,Imports: Costa Rica,13.9
01-Aug-21,Imports: Cote D'ivoire,5.2
01-Aug-21,Imports: Croatia,2.5
01-Aug-21,Imports: Cuba,0.4
01-Aug-21,Imports: Cyprus,2.6
01-Aug-21,"Imports: Czech, Republic",64.5
01-Aug-21,Imports: Denmark,61.4
01-Aug-21,Imports: Djibouti,0
01-Aug-21,Imports: Dominican Rep,7.2
01-Aug-21,Imports: Ecuador,2.7
01-Aug-21,Imports: Egypt,52.1
01-Aug-21,Imports: El Salvador,2.5
01-Aug-21,Imports: Estonia,6.3
01-Aug-21,Imports: Eswatini,0
01-Aug-21,Imports: Ethiopia,5.1
01-Aug-21,Imports: Fiji,0
01-Aug-21,Imports: Finland,49.2
01-Aug-21,Imports: France,1035.9
01-Aug-21,Imports: French Polynesia,0
01-Aug-21,Imports: Gabon,35.3
01-Aug-21,Imports: Germany,1147.5
01-Aug-21,Imports: Ghana,17.3
01-Aug-21,Imports: Greece,11
01-Aug-21,Imports: Guam,0
01-Aug-21,Imports: Guatemala,1.1
01-Aug-21,Imports: Hong Kong SAR (China),378.2
01-Aug-21,Imports: Hungary,45.1
01-Aug-21,Imports: India,825.5
01-Aug-21,Imports: Indonesia,1719.2
01-Aug-21,Imports: Iran,0.3
01-Aug-21,Imports: Ireland,280.5
01-Aug-21,Imports: Israel,119
01-Aug-21,Imports: Italy,483.1
01-Aug-21,Imports: Jamaica,0
01-Aug-21,Imports: Japan,2193.3
01-Aug-21,Imports: Jordan,7.3
01-Aug-21,Imports: Kazakhstan,0
01-Aug-21,Imports: Kenya,0.7
01-Aug-21,Imports: Kuwait,22.5
01-Aug-21,Imports: Lao Peo Dem Rep,3
01-Aug-21,Imports: Latvia,4.3
01-Aug-21,Imports: Lebanon,0.2
01-Aug-21,Imports: Liberia,0
01-Aug-21,Imports: Lithuania,61.2
01-Aug-21,Imports: Luxembourg,2
01-Aug-21,Imports: Macau SAR (China),1.4
01-Aug-21,Imports: Madagascar,1.1
01-Aug-21,Imports: Malaysia,5733.4
01-Aug-21,Imports: Maldives Rep of,0.1
01-Aug-21,Imports: Malta,20.4
01-Aug-21,Imports: Mauritius,0.6
01-Aug-21,Imports: Mexico,218.6
01-Aug-21,Imports: Morocco,14
01-Aug-21,Imports: Mozambique,0.1
01-Aug-21,Imports: Myanmar,8.8
01-Aug-21,Imports: Nepal,0.3
01-Aug-21,Imports: Netherlands Antilles,0
01-Aug-21,Imports: Netherlands,432.9
01-Aug-21,Imports: New Zealand,90.6
01-Aug-21,Imports: Nigeria,95.8
01-Aug-21,Imports: Northern Mariana Islands,0
01-Aug-21,Imports: Norway,51.5
01-Aug-21,Imports: Oman,111.5
01-Aug-21,Imports: Other Countries of Africa,167.2
01-Aug-21,Imports: Other Countries of America,0.5
01-Aug-21,Imports: Other Countries of Asia,37.8
01-Aug-21,Imports: Other Countries of Europe,7.4
01-Aug-21,Imports: Other Countries of Oceania,0.1
01-Aug-21,Imports: Pakistan,6.7
01-Aug-21,Imports: Panama,0.1
01-Aug-21,Imports: Papua New Guinea,71.2
01-Aug-21,Imports: Peru,0.9
01-Aug-21,Imports: Philippines,986.3
01-Aug-21,Imports: Poland,61.6
01-Aug-21,Imports: Portugal,37.9
01-Aug-21,Imports: Puerto Rico,9.5
01-Aug-21,Imports: Qatar,561.2
01-Aug-21,Imports: Reunion,0
01-Aug-21,Imports: Romania,20.4
01-Aug-21,Imports: Russia,242.6
01-Aug-21,Imports: Saudi Arabia,663
01-Aug-21,Imports: Seychelles,0.1
01-Aug-21,Imports: Slovak Republic,7.6
01-Aug-21,Imports: Slovenia,7.6
01-Aug-21,Imports: Solomon Islands,0
01-Aug-21,Imports: South Africa,24.6
01-Aug-21,Imports: South Korea,2540
01-Aug-21,Imports: Spain,127.9
01-Aug-21,Imports: Sri Lanka,9.7
01-Aug-21,Imports: Sudan,8.8
01-Aug-21,Imports: Sweden,209.7
01-Aug-21,Imports: Switzerland,592.4
01-Aug-21,Imports: Taiwan,6519.9
01-Aug-21,Imports: Tanzania,0.2
01-Aug-21,Imports: Thailand,1228.7
01-Aug-21,Imports: Tunisia,7.4
01-Aug-21,Imports: Turkey,81.6
01-Aug-21,Imports: USA,4826.4
01-Aug-21,Imports: Ukraine,5.4
01-Aug-21,Imports: United Arab Emirates,1450.7
01-Aug-21,Imports: United Kingdom,649.6
01-Aug-21,Imports: Uruguay,1.1
01-Aug-21,Imports: Vanuatu,0
01-Aug-21,Imports: Venezuela,0
01-Aug-21,Imports: Vietnam,458.2
01-Aug-21,Imports: Yemen,0.1
01-Aug-21,Imports: Zambia,14
01-Aug-21,Imports: Zimbabwe,1.5
01-Sep-21,Imports: Afghanistan,0
01-Sep-21,Imports: Angola,0
01-Sep-21,Imports: Argentina,6.4
01-Sep-21,Imports: Australia,528.7
01-Sep-21,Imports: Austria,162.6
01-Sep-21,Imports: Bahamas,20.6
01-Sep-21,Imports: Bahrain,6.2
01-Sep-21,Imports: Bangladesh,20.6
01-Sep-21,Imports: Belarus,1.4
01-Sep-21,Imports: Belgium,155.8
01-Sep-21,Imports: Brazil,491.7
01-Sep-21,Imports: Brunei,175.6
01-Sep-21,Imports: Bulgaria,4.1
01-Sep-21,Imports: Cambodia,37.6
01-Sep-21,Imports: Cameroon,1.3
01-Sep-21,Imports: Canada,206.7
01-Sep-21,Imports: Chile,4.3
01-Sep-21,Imports: China,6016.6
01-Sep-21,Imports: Colombia,39.8
01-Sep-21,Imports: Comoros,0
01-Sep-21,Imports: Costa Rica,15.3
01-Sep-21,Imports: Cote D'ivoire,4.3
01-Sep-21,Imports: Croatia,1.6
01-Sep-21,Imports: Cuba,0.9
01-Sep-21,Imports: Cyprus,1.5
01-Sep-21,"Imports: Czech, Republic",91.4
01-Sep-21,Imports: Denmark,151.3
01-Sep-21,Imports: Djibouti,0
01-Sep-21,Imports: Dominican Rep,3.6
01-Sep-21,Imports: Ecuador,3.7
01-Sep-21,Imports: Egypt,53.2
01-Sep-21,Imports: El Salvador,2.8
01-Sep-21,Imports: Estonia,45.5
01-Sep-21,Imports: Eswatini,0.1
01-Sep-21,Imports: Ethiopia,0.8
01-Sep-21,Imports: Fiji,0
01-Sep-21,Imports: Finland,40.7
01-Sep-21,Imports: France,1432.7
01-Sep-21,Imports: French Polynesia,0.3
01-Sep-21,Imports: Gabon,0.3
01-Sep-21,Imports: Germany,1290.5
01-Sep-21,Imports: Ghana,17.6
01-Sep-21,Imports: Greece,11
01-Sep-21,Imports: Guam,0
01-Sep-21,Imports: Guatemala,0.9
01-Sep-21,Imports: Hong Kong SAR (China),362.1
01-Sep-21,Imports: Hungary,37.5
01-Sep-21,Imports: India,598
01-Sep-21,Imports: Indonesia,1706.2
01-Sep-21,Imports: Iran,0.9
01-Sep-21,Imports: Ireland,272.1
01-Sep-21,Imports: Israel,61.5
01-Sep-21,Imports: Italy,420.8
01-Sep-21,Imports: Jamaica,0.1
01-Sep-21,Imports: Japan,2579.5
01-Sep-21,Imports: Jordan,7.5
01-Sep-21,Imports: Kazakhstan,0.2
01-Sep-21,Imports: Kenya,0.7
01-Sep-21,Imports: Kuwait,2
01-Sep-21,Imports: Lao Peo Dem Rep,2.9
01-Sep-21,Imports: Latvia,2.3
01-Sep-21,Imports: Lebanon,0.1
01-Sep-21,Imports: Liberia,0.1
01-Sep-21,Imports: Lithuania,13.1
01-Sep-21,Imports: Luxembourg,7.5
01-Sep-21,Imports: Macau SAR (China),1.9
01-Sep-21,Imports: Madagascar,0.7
01-Sep-21,Imports: Malaysia,5974.6
01-Sep-21,Imports: Maldives Rep of,0
01-Sep-21,Imports: Malta,145.3
01-Sep-21,Imports: Mauritius,0.5
01-Sep-21,Imports: Mexico,228.5
01-Sep-21,Imports: Morocco,17.3
01-Sep-21,Imports: Mozambique,3.2
01-Sep-21,Imports: Myanmar,10.4
01-Sep-21,Imports: Nepal,0.2
01-Sep-21,Imports: Netherlands Antilles,0
01-Sep-21,Imports: Netherlands,277.2
01-Sep-21,Imports: New Zealand,56.2
01-Sep-21,Imports: Nigeria,47.1
01-Sep-21,Imports: Northern Mariana Islands,0
01-Sep-21,Imports: Norway,40.2
01-Sep-21,Imports: Oman,70.6
01-Sep-21,Imports: Other Countries of Africa,105
01-Sep-21,Imports: Other Countries of America,1.4
01-Sep-21,Imports: Other Countries of Asia,1.2
01-Sep-21,Imports: Other Countries of Europe,6.2
01-Sep-21,Imports: Other Countries of Oceania,1.2
01-Sep-21,Imports: Pakistan,10.2
01-Sep-21,Imports: Panama,0.3
01-Sep-21,Imports: Papua New Guinea,13
01-Sep-21,Imports: Peru,0.9
01-Sep-21,Imports: Philippines,909.2
01-Sep-21,Imports: Poland,65.5
01-Sep-21,Imports: Portugal,23.7
01-Sep-21,Imports: Puerto Rico,7.3
01-Sep-21,Imports: Qatar,671.2
01-Sep-21,Imports: Reunion,0.1
01-Sep-21,Imports: Romania,25.9
01-Sep-21,Imports: Russia,177.7
01-Sep-21,Imports: Saudi Arabia,455.8
01-Sep-21,Imports: Seychelles,0
01-Sep-21,Imports: Slovak Republic,7.7
01-Sep-21,Imports: Slovenia,6.9
01-Sep-21,Imports: Solomon Islands,0
01-Sep-21,Imports: South Africa,23
01-Sep-21,Imports: South Korea,2896.7
01-Sep-21,Imports: Spain,127.5
01-Sep-21,Imports: Sri Lanka,9.7
01-Sep-21,Imports: Sudan,8.4
01-Sep-21,Imports: Sweden,166.4
01-Sep-21,Imports: Switzerland,982.5
01-Sep-21,Imports: Taiwan,6184.7
01-Sep-21,Imports: Tanzania,1
01-Sep-21,Imports: Thailand,1160.1
01-Sep-21,Imports: Tunisia,2.8
01-Sep-21,Imports: Turkey,78.1
01-Sep-21,Imports: USA,4593.6
01-Sep-21,Imports: Ukraine,3.8
01-Sep-21,Imports: United Arab Emirates,1800.2
01-Sep-21,Imports: United Kingdom,682.1
01-Sep-21,Imports: Uruguay,1.3
01-Sep-21,Imports: Vanuatu,0.3
01-Sep-21,Imports: Venezuela,0
01-Sep-21,Imports: Vietnam,457.4
01-Sep-21,Imports: Yemen,1
01-Sep-21,Imports: Zambia,0.2
01-Sep-21,Imports: Zimbabwe,1.2
01-Oct-21,Imports: Afghanistan,0
01-Oct-21,Imports: Angola,209.8
01-Oct-21,Imports: Argentina,4.1
01-Oct-21,Imports: Australia,860.1
01-Oct-21,Imports: Austria,100.3
01-Oct-21,Imports: Bahamas,0
01-Oct-21,Imports: Bahrain,7.5
01-Oct-21,Imports: Bangladesh,23.8
01-Oct-21,Imports: Belarus,2.2
01-Oct-21,Imports: Belgium,250.7
01-Oct-21,Imports: Brazil,671.5
01-Oct-21,Imports: Brunei,180.3
01-Oct-21,Imports: Bulgaria,4.6
01-Oct-21,Imports: Cambodia,24.3
01-Oct-21,Imports: Cameroon,0.3
01-Oct-21,Imports: Canada,160.5
01-Oct-21,Imports: Chile,7.4
01-Oct-21,Imports: China,6026.1
01-Oct-21,Imports: Colombia,2.2
01-Oct-21,Imports: Comoros,0.1
01-Oct-21,Imports: Costa Rica,13.9
01-Oct-21,Imports: Cote D'ivoire,4.5
01-Oct-21,Imports: Croatia,87.1
01-Oct-21,Imports: Cuba,1.5
01-Oct-21,Imports: Cyprus,4.1
01-Oct-21,"Imports: Czech, Republic",94.4
01-Oct-21,Imports: Denmark,54.1
01-Oct-21,Imports: Djibouti,0
01-Oct-21,Imports: Dominican Rep,5.3
01-Oct-21,Imports: Ecuador,3.9
01-Oct-21,Imports: Egypt,1.5
01-Oct-21,Imports: El Salvador,2.4
01-Oct-21,Imports: Estonia,4.7
01-Oct-21,Imports: Eswatini,0.2
01-Oct-21,Imports: Ethiopia,107.2
01-Oct-21,Imports: Fiji,0.7
01-Oct-21,Imports: Finland,46.5
01-Oct-21,Imports: France,1248.4
01-Oct-21,Imports: French Polynesia,0.2
01-Oct-21,Imports: Gabon,0.3
01-Oct-21,Imports: Germany,1103
01-Oct-21,Imports: Ghana,21.6
01-Oct-21,Imports: Greece,12.1
01-Oct-21,Imports: Guam,0
01-Oct-21,Imports: Guatemala,1.8
01-Oct-21,Imports: Hong Kong SAR (China),370.1
01-Oct-21,Imports: Hungary,42.2
01-Oct-21,Imports: India,830.7
01-Oct-21,Imports: Indonesia,1763.1
01-Oct-21,Imports: Iran,0.3
01-Oct-21,Imports: Ireland,110.3
01-Oct-21,Imports: Israel,78.2
01-Oct-21,Imports: Italy,554.7
01-Oct-21,Imports: Jamaica,0.1
01-Oct-21,Imports: Japan,2574
01-Oct-21,Imports: Jordan,5.9
01-Oct-21,Imports: Kazakhstan,0
01-Oct-21,Imports: Kenya,0.9
01-Oct-21,Imports: Kuwait,146
01-Oct-21,Imports: Lao Peo Dem Rep,0.4
01-Oct-21,Imports: Latvia,2.7
01-Oct-21,Imports: Lebanon,0.2
01-Oct-21,Imports: Liberia,0.1
01-Oct-21,Imports: Lithuania,38.1
01-Oct-21,Imports: Luxembourg,5.2
01-Oct-21,Imports: Macau SAR (China),1.3
01-Oct-21,Imports: Madagascar,2.5
01-Oct-21,Imports: Malaysia,6447.6
01-Oct-21,Imports: Maldives Rep of,0
01-Oct-21,Imports: Malta,156.4
01-Oct-21,Imports: Mauritius,2
01-Oct-21,Imports: Mexico,266.8
01-Oct-21,Imports: Morocco,13
01-Oct-21,Imports: Mozambique,0.1
01-Oct-21,Imports: Myanmar,6.5
01-Oct-21,Imports: Nepal,0.1
01-Oct-21,Imports: Netherlands Antilles,0
01-Oct-21,Imports: Netherlands,246.3
01-Oct-21,Imports: New Zealand,84.3
01-Oct-21,Imports: Nigeria,1.8
01-Oct-21,Imports: Northern Mariana Islands,0
01-Oct-21,Imports: Norway,44.6
01-Oct-21,Imports: Oman,18
01-Oct-21,Imports: Other Countries of Africa,149.7
01-Oct-21,Imports: Other Countries of America,1.5
01-Oct-21,Imports: Other Countries of Asia,300.4
01-Oct-21,Imports: Other Countries of Europe,8.2
01-Oct-21,Imports: Other Countries of Oceania,0.3
01-Oct-21,Imports: Pakistan,6.4
01-Oct-21,Imports: Panama,0.3
01-Oct-21,Imports: Papua New Guinea,74.9
01-Oct-21,Imports: Peru,1.3
01-Oct-21,Imports: Philippines,946.6
01-Oct-21,Imports: Poland,64.3
01-Oct-21,Imports: Portugal,31.8
01-Oct-21,Imports: Puerto Rico,8.7
01-Oct-21,Imports: Qatar,603.1
01-Oct-21,Imports: Reunion,0
01-Oct-21,Imports: Romania,23.8
01-Oct-21,Imports: Russia,346.6
01-Oct-21,Imports: Saudi Arabia,634.7
01-Oct-21,Imports: Seychelles,0
01-Oct-21,Imports: Slovak Republic,9
01-Oct-21,Imports: Slovenia,7.5
01-Oct-21,Imports: Solomon Islands,0
01-Oct-21,Imports: South Africa,25.1
01-Oct-21,Imports: South Korea,2662
01-Oct-21,Imports: Spain,136.5
01-Oct-21,Imports: Sri Lanka,10.1
01-Oct-21,Imports: Sudan,0
01-Oct-21,Imports: Sweden,204.2
01-Oct-21,Imports: Switzerland,975.9
01-Oct-21,Imports: Taiwan,6054
01-Oct-21,Imports: Tanzania,3.4
01-Oct-21,Imports: Thailand,1180.4
01-Oct-21,Imports: Tunisia,4.3
01-Oct-21,Imports: Turkey,76
01-Oct-21,Imports: USA,4870.7
01-Oct-21,Imports: Ukraine,2.8
01-Oct-21,Imports: United Arab Emirates,1901.8
01-Oct-21,Imports: United Kingdom,691.3
01-Oct-21,Imports: Uruguay,2.3
01-Oct-21,Imports: Vanuatu,0.6
01-Oct-21,Imports: Venezuela,0
01-Oct-21,Imports: Vietnam,482.4
01-Oct-21,Imports: Yemen,1.8
01-Oct-21,Imports: Zambia,0.6
01-Oct-21,Imports: Zimbabwe,2.1
01-Nov-21,Imports: Afghanistan,0
01-Nov-21,Imports: Angola,164.7
01-Nov-21,Imports: Argentina,6.8
01-Nov-21,Imports: Australia,825.2
01-Nov-21,Imports: Austria,103.4
01-Nov-21,Imports: Bahamas,0
01-Nov-21,Imports: Bahrain,106.8
01-Nov-21,Imports: Bangladesh,19.1
01-Nov-21,Imports: Belarus,2
01-Nov-21,Imports: Belgium,131
01-Nov-21,Imports: Brazil,661
01-Nov-21,Imports: Brunei,272
01-Nov-21,Imports: Bulgaria,4.8
01-Nov-21,Imports: Cambodia,28.8
01-Nov-21,Imports: Cameroon,1.6
01-Nov-21,Imports: Canada,174.5
01-Nov-21,Imports: Chile,5.4
01-Nov-21,Imports: China,6670.9
01-Nov-21,Imports: Colombia,36.4
01-Nov-21,Imports: Comoros,0.6
01-Nov-21,Imports: Costa Rica,14
01-Nov-21,Imports: Cote D'ivoire,4.4
01-Nov-21,Imports: Croatia,2.1
01-Nov-21,Imports: Cuba,0.6
01-Nov-21,Imports: Cyprus,3
01-Nov-21,"Imports: Czech, Republic",64.3
01-Nov-21,Imports: Denmark,91.6
01-Nov-21,Imports: Djibouti,0
01-Nov-21,Imports: Dominican Rep,6.2
01-Nov-21,Imports: Ecuador,4.5
01-Nov-21,Imports: Egypt,23
01-Nov-21,Imports: El Salvador,3.2
01-Nov-21,Imports: Estonia,74.7
01-Nov-21,Imports: Eswatini,0.1
01-Nov-21,Imports: Ethiopia,2
01-Nov-21,Imports: Fiji,0.2
01-Nov-21,Imports: Finland,36
01-Nov-21,Imports: France,1259.2
01-Nov-21,Imports: French Polynesia,0
01-Nov-21,Imports: Gabon,0
01-Nov-21,Imports: Germany,1094.9
01-Nov-21,Imports: Ghana,14.7
01-Nov-21,Imports: Greece,9
01-Nov-21,Imports: Guam,0
01-Nov-21,Imports: Guatemala,1
01-Nov-21,Imports: Hong Kong SAR (China),306.1
01-Nov-21,Imports: Hungary,33.5
01-Nov-21,Imports: India,981.1
01-Nov-21,Imports: Indonesia,1988.5
01-Nov-21,Imports: Iran,1.1
01-Nov-21,Imports: Ireland,95.1
01-Nov-21,Imports: Israel,133.3
01-Nov-21,Imports: Italy,691.5
01-Nov-21,Imports: Jamaica,0.2
01-Nov-21,Imports: Japan,2508.2
01-Nov-21,Imports: Jordan,2.4
01-Nov-21,Imports: Kazakhstan,301.2
01-Nov-21,Imports: Kenya,1.5
01-Nov-21,Imports: Kuwait,58.3
01-Nov-21,Imports: Lao Peo Dem Rep,6
01-Nov-21,Imports: Latvia,2.6
01-Nov-21,Imports: Lebanon,0.2
01-Nov-21,Imports: Liberia,0.2
01-Nov-21,Imports: Lithuania,8
01-Nov-21,Imports: Luxembourg,3.6
01-Nov-21,Imports: Macau SAR (China),0.9
01-Nov-21,Imports: Madagascar,12
01-Nov-21,Imports: Malaysia,6572.6
01-Nov-21,Imports: Maldives Rep of,0.1
01-Nov-21,Imports: Malta,65.9
01-Nov-21,Imports: Mauritius,0.6
01-Nov-21,Imports: Mexico,271.1
01-Nov-21,Imports: Morocco,14.7
01-Nov-21,Imports: Mozambique,0.9
01-Nov-21,Imports: Myanmar,13
01-Nov-21,Imports: Nepal,0.2
01-Nov-21,Imports: Netherlands Antilles,0
01-Nov-21,Imports: Netherlands,323.5
01-Nov-21,Imports: New Zealand,85
01-Nov-21,Imports: Nigeria,109.7
01-Nov-21,Imports: Northern Mariana Islands,0
01-Nov-21,Imports: Norway,48.3
01-Nov-21,Imports: Oman,68.2
01-Nov-21,Imports: Other Countries of Africa,38.3
01-Nov-21,Imports: Other Countries of America,0.8
01-Nov-21,Imports: Other Countries of Asia,76.5
01-Nov-21,Imports: Other Countries of Europe,15.4
01-Nov-21,Imports: Other Countries of Oceania,0.5
01-Nov-21,Imports: Pakistan,12
01-Nov-21,Imports: Panama,0.4
01-Nov-21,Imports: Papua New Guinea,83
01-Nov-21,Imports: Peru,1.6
01-Nov-21,Imports: Philippines,929.2
01-Nov-21,Imports: Poland,67.4
01-Nov-21,Imports: Portugal,46.2
01-Nov-21,Imports: Puerto Rico,7.7
01-Nov-21,Imports: Qatar,795.1
01-Nov-21,Imports: Reunion,0.3
01-Nov-21,Imports: Romania,18.7
01-Nov-21,Imports: Russia,146.7
01-Nov-21,Imports: Saudi Arabia,684.6
01-Nov-21,Imports: Seychelles,0
01-Nov-21,Imports: Slovak Republic,9.6
01-Nov-21,Imports: Slovenia,7.8
01-Nov-21,Imports: Solomon Islands,0
01-Nov-21,Imports: South Africa,25.7
01-Nov-21,Imports: South Korea,3111.7
01-Nov-21,Imports: Spain,241.4
01-Nov-21,Imports: Sri Lanka,11.6
01-Nov-21,Imports: Sudan,0
01-Nov-21,Imports: Sweden,175.3
01-Nov-21,Imports: Switzerland,991.2
